LocID	Location	Time	AgeGrp	AgeGrpStart	AgeGrpSpan	PopMale	PopFemale	PopTotal
776	Tonga	2064	55-59	55	5	3.932	3.67	7.602
780	Trinidad and Tobago	2064	55-59	55	5	41.329	42.446	83.775
788	Tunisia	2064	55-59	55	5	401.381	377.31	778.691
792	Turkey	2064	55-59	55	5	3040.102	3007.93	6048.032
795	Turkmenistan	2064	55-59	55	5	205.94	222.265	428.205
800	Uganda	2064	55-59	55	5	2417.46	2556.834	4974.294
804	Ukraine	2064	55-59	55	5	1009.387	1066.595	2075.982
784	United Arab Emirates	2064	55-59	55	5	235.809	205.616	441.425
826	United Kingdom	2064	55-59	55	5	2239.749	2187.878	4427.627
834	United Republic of Tanzania	2064	55-59	55	5	3137.858	3256.624	6394.482
850	United States Virgin Islands	2064	55-59	55	5	2.554	2.595	5.149
840	United States of America	2064	55-59	55	5	11963.21	11933.255	23896.465
858	Uruguay	2064	55-59	55	5	107.914	106.256	214.17
860	Uzbekistan	2064	55-59	55	5	1273.278	1286.131	2559.409
548	Vanuatu	2064	55-59	55	5	16.904	16.349	33.253
862	Venezuela (Bolivarian Republic of)	2064	55-59	55	5	1210.493	1266.368	2476.861
704	Viet Nam	2064	55-59	55	5	3130.818	3004.509	6135.327
887	Yemen	2064	55-59	55	5	1439.499	1479.324	2918.823
894	Zambia	2064	55-59	55	5	946.892	1028.719	1975.611
716	Zimbabwe	2064	55-59	55	5	672.293	722.978	1395.271
4	Afghanistan	2063	55-59	55	5	2079.717	2083.967	4163.684
8	Albania	2063	55-59	55	5	70.335	58.74	129.075
12	Algeria	2063	55-59	55	5	1621.37	1578.093	3199.463
24	Angola	2063	55-59	55	5	1590.849	1771.607	3362.456
28	Antigua and Barbuda	2063	55-59	55	5	3.205	3.227	6.432
32	Argentina	2063	55-59	55	5	1682.89	1683.433	3366.323
51	Armenia	2063	55-59	55	5	77.309	76.801	154.11
533	Aruba	2063	55-59	55	5	3.489	3.542	7.031
36	Australia	2063	55-59	55	5	987.391	993.076	1980.467
40	Austria	2063	55-59	55	5	254.356	246.705	501.061
31	Azerbaijan	2063	55-59	55	5	317.953	287.843	605.796
44	Bahamas	2063	55-59	55	5	15.928	16.955	32.883
48	Bahrain	2063	55-59	55	5	117.975	63.881	181.856
50	Bangladesh	2063	55-59	55	5	6557.98	6491.329	13049.309
52	Barbados	2063	55-59	55	5	8.579	8.351	16.93
112	Belarus	2063	55-59	55	5	214.176	220.844	435.02
56	Belgium	2063	55-59	55	5	363.063	355.45	718.513
84	Belize	2063	55-59	55	5	18.675	19.489	38.164
204	Benin	2063	55-59	55	5	578.741	597.135	1175.876
64	Bhutan	2063	55-59	55	5	34.337	27.303	61.64
68	Bolivia (Plurinational State of)	2063	55-59	55	5	493.501	505.117	998.618
70	Bosnia and Herzegovina	2063	55-59	55	5	82.983	81.214	164.197
72	Botswana	2063	55-59	55	5	107.746	109.947	217.693
76	Brazil	2063	55-59	55	5	7057.126	7195.65	14252.776
96	Brunei Darussalam	2063	55-59	55	5	14.963	14.579	29.542
100	Bulgaria	2063	55-59	55	5	159.143	152.111	311.254
854	Burkina Faso	2063	55-59	55	5	1038.718	1065.982	2104.7
108	Burundi	2063	55-59	55	5	559.039	594.515	1153.554
132	Cabo Verde	2063	55-59	55	5	20.244	21.231	41.475
116	Cambodia	2063	55-59	55	5	615.345	670.654	1285.999
120	Cameroon	2063	55-59	55	5	1242.996	1289.468	2532.464
124	Canada	2063	55-59	55	5	1468.969	1444.24	2913.209
148	Chad	2063	55-59	55	5	740.713	781.65	1522.363
830	Channel Islands	2063	55-59	55	5	6.092	5.841	11.933
152	Chile	2063	55-59	55	5	615.322	608.08	1223.402
156	China	2063	55-59	55	5	41983.276	36455.839	78439.115
344	"China, Hong Kong SAR"	2063	55-59	55	5	186.904	182.906	369.81
446	"China, Macao SAR"	2063	55-59	55	5	21.175	20.853	42.028
158	"China, Taiwan Province of China"	2063	55-59	55	5	527.562	532.718	1060.28
170	Colombia	2063	55-59	55	5	1813.382	1823.281	3636.663
174	Comoros	2063	55-59	55	5	38.199	39.034	77.233
178	Congo	2063	55-59	55	5	259.746	270.082	529.828
188	Costa Rica	2063	55-59	55	5	176.255	173.666	349.921
191	Croatia	2063	55-59	55	5	95.299	92.89	188.189
192	Cuba	2063	55-59	55	5	283.316	271.66	554.976
531	Curaçao	2063	55-59	55	5	6.005	5.974	11.979
196	Cyprus	2063	55-59	55	5	46.192	44.013	90.205
203	Czechia	2063	55-59	55	5	311.032	304.861	615.893
384	Côte d'Ivoire	2063	55-59	55	5	1171.557	1218.707	2390.264
408	Dem. People's Republic of Korea	2063	55-59	55	5	810.393	805.697	1616.09
180	Democratic Republic of the Congo	2063	55-59	55	5	4320.05	4515.138	8835.188
208	Denmark	2063	55-59	55	5	192.998	193.313	386.311
262	Djibouti	2063	55-59	55	5	43.163	37.236	80.399
214	Dominican Republic	2063	55-59	55	5	385.191	391.271	776.462
218	Ecuador	2063	55-59	55	5	712.582	714.209	1426.791
818	Egypt	2063	55-59	55	5	4136.655	4095.266	8231.921
222	El Salvador	2063	55-59	55	5	196.644	223.322	419.966
226	Equatorial Guinea	2063	55-59	55	5	85.299	66.329	151.628
232	Eritrea	2063	55-59	55	5	178.092	182.466	360.558
233	Estonia	2063	55-59	55	5	31.833	31.326	63.159
748	Eswatini	2063	55-59	55	5	45.09	55.332	100.422
231	Ethiopia	2063	55-59	55	5	5777.456	6004.217	11781.673
242	Fiji	2063	55-59	55	5	30.071	31.303	61.374
246	Finland	2063	55-59	55	5	175.17	168.531	343.701
250	France	2063	55-59	55	5	1984.088	2064.199	4048.287
254	French Guiana	2063	55-59	55	5	16.512	16.668	33.18
258	French Polynesia	2063	55-59	55	5	10.63	10.202	20.832
266	Gabon	2063	55-59	55	5	91.778	95.039	186.817
270	Gambia	2063	55-59	55	5	112.076	119.462	231.538
268	Georgia	2063	55-59	55	5	88.629	87.756	176.385
276	Germany	2063	55-59	55	5	2256.114	2148.516	4404.63
288	Ghana	2063	55-59	55	5	1399.02	1403.479	2802.499
300	Greece	2063	55-59	55	5	279.482	272.301	551.783
308	Grenada	2063	55-59	55	5	3.316	3.268	6.584
312	Guadeloupe	2063	55-59	55	5	12.576	12.826	25.402
316	Guam	2063	55-59	55	5	5.868	5.684	11.552
320	Guatemala	2063	55-59	55	5	851.378	871.808	1723.186
324	Guinea	2063	55-59	55	5	669.391	684.034	1353.425
624	Guinea-Bissau	2063	55-59	55	5	85.343	91.849	177.192
328	Guyana	2063	55-59	55	5	22.742	22.29	45.032
332	Haiti	2063	55-59	55	5	446.093	463.078	909.171
340	Honduras	2063	55-59	55	5	470.352	466.083	936.435
348	Hungary	2063	55-59	55	5	241.989	240.218	482.207
352	Iceland	2063	55-59	55	5	12.098	11.611	23.709
356	India	2063	55-59	55	5	58161.337	54669.665	112831.002
360	Indonesia	2063	55-59	55	5	10510.275	10122.658	20632.933
364	Iran (Islamic Republic of)	2063	55-59	55	5	2812.267	2732.117	5544.384
368	Iraq	2063	55-59	55	5	1957.073	1957.108	3914.181
372	Ireland	2063	55-59	55	5	189.44	184.973	374.413
376	Israel	2063	55-59	55	5	372.257	358.675	730.932
380	Italy	2063	55-59	55	5	1623.123	1565.62	3188.743
388	Jamaica	2063	55-59	55	5	80.699	85.874	166.573
392	Japan	2063	55-59	55	5	2869.566	2784.508	5654.074
400	Jordan	2063	55-59	55	5	454.984	446.065	901.049
398	Kazakhstan	2063	55-59	55	5	625.319	640.599	1265.918
404	Kenya	2063	55-59	55	5	2708.452	2860.624	5569.076
296	Kiribati	2063	55-59	55	5	4.53	4.684	9.214
414	Kuwait	2063	55-59	55	5	204.807	151.741	356.548
417	Kyrgyzstan	2063	55-59	55	5	225.569	233.329	458.898
428	Latvia	2063	55-59	55	5	38.393	39.461	77.854
422	Lebanon	2063	55-59	55	5	205.331	181.884	387.215
426	Lesotho	2063	55-59	55	5	70.553	75.509	146.062
430	Liberia	2063	55-59	55	5	246.495	249.908	496.403
434	Libya	2063	55-59	55	5	268.499	272.549	541.048
440	Lithuania	2063	55-59	55	5	42.574	43.689	86.263
442	Luxembourg	2063	55-59	55	5	24.22	23.655	47.875
450	Madagascar	2063	55-59	55	5	1394.625	1449.357	2843.982
454	Malawi	2063	55-59	55	5	995.831	1085.935	2081.766
458	Malaysia	2063	55-59	55	5	1288.83	1243.042	2531.872
462	Maldives	2063	55-59	55	5	17.461	14.678	32.139
466	Mali	2063	55-59	55	5	978.378	1006.455	1984.833
470	Malta	2063	55-59	55	5	11.056	10.661	21.717
474	Martinique	2063	55-59	55	5	9.833	10.501	20.334
478	Mauritania	2063	55-59	55	5	223.736	228.187	451.923
480	Mauritius	2063	55-59	55	5	39.806	40.438	80.244
175	Mayotte	2063	55-59	55	5	15.646	15.908	31.554
928	Melanesia	2063	55-59	55	5	501.959	502.352	1004.311
484	Mexico	2063	55-59	55	5	4996.374	5098.373	10094.747
954	Micronesia	2063	55-59	55	5	20.5	20.159	40.659
496	Mongolia	2063	55-59	55	5	105.501	114.878	220.379
499	Montenegro	2063	55-59	55	5	18.513	17.157	35.67
504	Morocco	2063	55-59	55	5	1425.796	1355.061	2780.857
508	Mozambique	2063	55-59	55	5	1492.72	1677.382	3170.102
104	Myanmar	2063	55-59	55	5	2034.321	2232.298	4266.619
516	Namibia	2063	55-59	55	5	100.338	111.734	212.072
524	Nepal	2063	55-59	55	5	1239.209	1393.549	2632.758
528	Netherlands	2063	55-59	55	5	525.135	504.529	1029.664
540	New Caledonia	2063	55-59	55	5	11.56	11.276	22.836
554	New Zealand	2063	55-59	55	5	171.764	173.925	345.689
558	Nicaragua	2063	55-59	55	5	269.359	268.996	538.355
562	Niger	2063	55-59	55	5	1288.298	1294.511	2582.809
566	Nigeria	2063	55-59	55	5	9117.218	9261.271	18378.489
807	North Macedonia	2063	55-59	55	5	53.621	51.734	105.355
578	Norway	2063	55-59	55	5	220.674	204.915	425.589
1835	Oceania (excluding Australia and New Zealand)	2063	55-59	55	5	547.267	546.389	1093.656
512	Oman	2063	55-59	55	5	299.346	146.841	446.187
586	Pakistan	2063	55-59	55	5	10037.21	9684.116	19721.326
591	Panama	2063	55-59	55	5	177.016	178.109	355.125
598	Papua New Guinea	2063	55-59	55	5	412.418	413.739	826.157
600	Paraguay	2063	55-59	55	5	277.127	275.118	552.245
604	Peru	2063	55-59	55	5	1152.378	1235.166	2387.544
608	Philippines	2063	55-59	55	5	4570.782	4617.78	9188.562
616	Poland	2063	55-59	55	5	869.932	872.893	1742.825
957	Polynesia	2063	55-59	55	5	24.808	23.878	48.686
620	Portugal	2063	55-59	55	5	270.842	259.237	530.079
630	Puerto Rico	2063	55-59	55	5	103.716	101.925	205.641
634	Qatar	2063	55-59	55	5	195.169	69.893	265.062
410	Republic of Korea	2063	55-59	55	5	1222.2	1131.608	2353.808
498	Republic of Moldova	2063	55-59	55	5	90.306	93.295	183.601
642	Romania	2063	55-59	55	5	481.517	477.317	958.834
643	Russian Federation	2063	55-59	55	5	3423.233	3697.644	7120.877
646	Rwanda	2063	55-59	55	5	623.357	670.287	1293.644
638	Réunion	2063	55-59	55	5	31.691	31.998	63.689
662	Saint Lucia	2063	55-59	55	5	5.353	5.512	10.865
670	Saint Vincent and the Grenadines	2063	55-59	55	5	3.431	3.491	6.922
882	Samoa	2063	55-59	55	5	7.287	6.851	14.138
678	Sao Tome and Principe	2063	55-59	55	5	10.703	10.987	21.69
682	Saudi Arabia	2063	55-59	55	5	1593.438	1217.398	2810.836
686	Senegal	2063	55-59	55	5	809.721	867.669	1677.39
688	Serbia	2063	55-59	55	5	220.844	212.228	433.072
690	Seychelles	2063	55-59	55	5	2.797	2.846	5.643
694	Sierra Leone	2063	55-59	55	5	351.718	361.782	713.5
702	Singapore	2063	55-59	55	5	182.893	165.462	348.355
703	Slovakia	2063	55-59	55	5	132.799	131.701	264.5
705	Slovenia	2063	55-59	55	5	53.164	51.297	104.461
90	Solomon Islands	2063	55-59	55	5	31.695	30.387	62.082
706	Somalia	2063	55-59	55	5	714.958	760.206	1475.164
724	Spain	2063	55-59	55	5	1286.632	1240.623	2527.255
144	Sri Lanka	2063	55-59	55	5	628.015	703.928	1331.943
275	State of Palestine	2063	55-59	55	5	259.909	253.64	513.549
729	Sudan	2063	55-59	55	5	2131.121	2221.255	4352.376
740	Suriname	2063	55-59	55	5	21.009	21.01	42.019
752	Sweden	2063	55-59	55	5	344.673	334.354	679.027
756	Switzerland	2063	55-59	55	5	282.677	279.754	562.431
760	Syrian Arab Republic	2063	55-59	55	5	868.309	870.704	1739.013
762	Tajikistan	2063	55-59	55	5	368.994	380.135	749.129
764	Thailand	2063	55-59	55	5	1989.675	1998.42	3988.095
626	Timor-Leste	2063	55-59	55	5	60.473	61.306	121.779
768	Togo	2063	55-59	55	5	395.805	408.649	804.454
776	Tonga	2063	55-59	55	5	3.89	3.679	7.569
780	Trinidad and Tobago	2063	55-59	55	5	40.705	41.872	82.577
788	Tunisia	2063	55-59	55	5	392.527	368.856	761.383
792	Turkey	2063	55-59	55	5	3046.388	3015.313	6061.701
795	Turkmenistan	2063	55-59	55	5	201.424	217.86	419.284
800	Uganda	2063	55-59	55	5	2337.404	2474.127	4811.531
804	Ukraine	2063	55-59	55	5	965.158	1020.433	1985.591
784	United Arab Emirates	2063	55-59	55	5	220.658	192.499	413.157
826	United Kingdom	2063	55-59	55	5	2193.499	2144.325	4337.824
834	United Republic of Tanzania	2063	55-59	55	5	3030.849	3149.641	6180.49
850	United States Virgin Islands	2063	55-59	55	5	2.557	2.545	5.102
840	United States of America	2063	55-59	55	5	11910.134	11885.82	23795.954
858	Uruguay	2063	55-59	55	5	108.85	107.383	216.233
860	Uzbekistan	2063	55-59	55	5	1226.087	1240.945	2467.032
548	Vanuatu	2063	55-59	55	5	16.215	15.647	31.862
862	Venezuela (Bolivarian Republic of)	2063	55-59	55	5	1203.842	1261.203	2465.045
704	Viet Nam	2063	55-59	55	5	3051.26	2953.204	6004.464
887	Yemen	2063	55-59	55	5	1407.761	1448.14	2855.901
894	Zambia	2063	55-59	55	5	920.031	1002.003	1922.034
716	Zimbabwe	2063	55-59	55	5	643.63	694.973	1338.603
4	Afghanistan	2062	55-59	55	5	2032.332	2032.245	4064.577
8	Albania	2062	55-59	55	5	74.621	62.732	137.353
12	Algeria	2062	55-59	55	5	1521.371	1481.093	3002.464
24	Angola	2062	55-59	55	5	1521.452	1697.006	3218.458
28	Antigua and Barbuda	2062	55-59	55	5	3.229	3.251	6.48
32	Argentina	2062	55-59	55	5	1676.653	1678.91	3355.563
51	Armenia	2062	55-59	55	5	74.484	74.045	148.529
533	Aruba	2062	55-59	55	5	3.513	3.564	7.077
36	Australia	2062	55-59	55	5	966.773	972.459	1939.232
40	Austria	2062	55-59	55	5	256.551	248.799	505.35
31	Azerbaijan	2062	55-59	55	5	312.32	282.572	594.892
44	Bahamas	2062	55-59	55	5	15.899	16.952	32.851
48	Bahrain	2062	55-59	55	5	121.545	66.331	187.876
50	Bangladesh	2062	55-59	55	5	6624.996	6562.981	13187.977
52	Barbados	2062	55-59	55	5	8.746	8.463	17.209
112	Belarus	2062	55-59	55	5	211.703	218.273	429.976
56	Belgium	2062	55-59	55	5	358.103	350.673	708.776
84	Belize	2062	55-59	55	5	18.789	19.736	38.525
204	Benin	2062	55-59	55	5	562.174	580.21	1142.384
64	Bhutan	2062	55-59	55	5	34.599	27.582	62.181
68	Bolivia (Plurinational State of)	2062	55-59	55	5	491.278	503.495	994.773
70	Bosnia and Herzegovina	2062	55-59	55	5	79.647	78.283	157.93
72	Botswana	2062	55-59	55	5	105.814	107.974	213.788
76	Brazil	2062	55-59	55	5	7172.059	7326.325	14498.384
96	Brunei Darussalam	2062	55-59	55	5	15.271	14.918	30.189
100	Bulgaria	2062	55-59	55	5	152.731	145.682	298.413
854	Burkina Faso	2062	55-59	55	5	1002.217	1028.219	2030.436
108	Burundi	2062	55-59	55	5	534.311	568.456	1102.767
132	Cabo Verde	2062	55-59	55	5	20.21	21.229	41.439
116	Cambodia	2062	55-59	55	5	593.873	655.271	1249.144
120	Cameroon	2062	55-59	55	5	1204.02	1249.312	2453.332
124	Canada	2062	55-59	55	5	1450.209	1423.99	2874.199
148	Chad	2062	55-59	55	5	716.57	756.138	1472.708
830	Channel Islands	2062	55-59	55	5	6.123	5.91	12.033
152	Chile	2062	55-59	55	5	610.978	604	1214.978
156	China	2062	55-59	55	5	41666.1	36290.538	77956.638
344	"China, Hong Kong SAR"	2062	55-59	55	5	178.005	179.403	357.408
446	"China, Macao SAR"	2062	55-59	55	5	20.613	20.319	40.932
158	"China, Taiwan Province of China"	2062	55-59	55	5	553.559	556.772	1110.331
170	Colombia	2062	55-59	55	5	1848.9	1861.365	3710.265
174	Comoros	2062	55-59	55	5	37.257	38.069	75.326
178	Congo	2062	55-59	55	5	249.912	259.904	509.816
188	Costa Rica	2062	55-59	55	5	176.585	174.108	350.693
191	Croatia	2062	55-59	55	5	92.856	90.392	183.248
192	Cuba	2062	55-59	55	5	287.716	275.877	563.593
531	Curaçao	2062	55-59	55	5	6.073	6.033	12.106
196	Cyprus	2062	55-59	55	5	46.961	43.759	90.72
203	Czechia	2062	55-59	55	5	299.88	294.176	594.056
384	Côte d'Ivoire	2062	55-59	55	5	1148.823	1196.325	2345.148
408	Dem. People's Republic of Korea	2062	55-59	55	5	831.077	827.339	1658.416
180	Democratic Republic of the Congo	2062	55-59	55	5	4152.42	4341.466	8493.886
208	Denmark	2062	55-59	55	5	190.682	191.813	382.495
262	Djibouti	2062	55-59	55	5	43.381	37.645	81.026
214	Dominican Republic	2062	55-59	55	5	383.863	390.494	774.357
218	Ecuador	2062	55-59	55	5	711.256	713.954	1425.21
818	Egypt	2062	55-59	55	5	4060.474	4022.599	8083.073
222	El Salvador	2062	55-59	55	5	197.219	225.541	422.76
226	Equatorial Guinea	2062	55-59	55	5	83.68	64.063	147.743
232	Eritrea	2062	55-59	55	5	166.412	170.554	336.966
233	Estonia	2062	55-59	55	5	30.412	30.008	60.42
748	Eswatini	2062	55-59	55	5	42.961	52.536	95.497
231	Ethiopia	2062	55-59	55	5	5704.176	5932.913	11637.089
242	Fiji	2062	55-59	55	5	29.397	30.462	59.859
246	Finland	2062	55-59	55	5	172.781	166.237	339.018
250	France	2062	55-59	55	5	1972.757	2052.499	4025.256
254	French Guiana	2062	55-59	55	5	16.423	16.683	33.106
258	French Polynesia	2062	55-59	55	5	10.509	9.802	20.311
266	Gabon	2062	55-59	55	5	88.648	91.799	180.447
270	Gambia	2062	55-59	55	5	108.237	115.482	223.719
268	Georgia	2062	55-59	55	5	85.072	84.124	169.196
276	Germany	2062	55-59	55	5	2283.818	2169.911	4453.729
288	Ghana	2062	55-59	55	5	1369.899	1373.064	2742.963
300	Greece	2062	55-59	55	5	274.712	268.417	543.129
308	Grenada	2062	55-59	55	5	3.181	3.149	6.33
312	Guadeloupe	2062	55-59	55	5	12.532	12.918	25.45
316	Guam	2062	55-59	55	5	5.958	5.782	11.74
320	Guatemala	2062	55-59	55	5	854.592	876.771	1731.363
324	Guinea	2062	55-59	55	5	654.933	668.434	1323.367
624	Guinea-Bissau	2062	55-59	55	5	82.442	88.821	171.263
328	Guyana	2062	55-59	55	5	23.205	23.006	46.211
332	Haiti	2062	55-59	55	5	441.031	459.547	900.578
340	Honduras	2062	55-59	55	5	471.312	467.205	938.517
348	Hungary	2062	55-59	55	5	241.093	239.089	480.182
352	Iceland	2062	55-59	55	5	11.788	11.432	23.22
356	India	2062	55-59	55	5	58106.246	54469.563	112575.809
360	Indonesia	2062	55-59	55	5	10576.036	10184.948	20760.984
364	Iran (Islamic Republic of)	2062	55-59	55	5	2740.346	2661.99	5402.336
368	Iraq	2062	55-59	55	5	1925.387	1926.472	3851.859
372	Ireland	2062	55-59	55	5	183.905	179.643	363.548
376	Israel	2062	55-59	55	5	364.841	351.583	716.424
380	Italy	2062	55-59	55	5	1622.942	1563.485	3186.427
388	Jamaica	2062	55-59	55	5	82.657	87.495	170.152
392	Japan	2062	55-59	55	5	2874.044	2788.941	5662.985
400	Jordan	2062	55-59	55	5	445.422	437.109	882.531
398	Kazakhstan	2062	55-59	55	5	574.486	590.694	1165.18
404	Kenya	2062	55-59	55	5	2637.288	2788.946	5426.234
296	Kiribati	2062	55-59	55	5	4.194	4.318	8.512
414	Kuwait	2062	55-59	55	5	198.372	146.565	344.937
417	Kyrgyzstan	2062	55-59	55	5	216.802	224.56	441.362
428	Latvia	2062	55-59	55	5	36.345	37.797	74.142
422	Lebanon	2062	55-59	55	5	206.325	188.063	394.388
426	Lesotho	2062	55-59	55	5	70.781	75.766	146.547
430	Liberia	2062	55-59	55	5	240.485	243.929	484.414
434	Libya	2062	55-59	55	5	262.168	266.25	528.418
440	Lithuania	2062	55-59	55	5	43.069	43.791	86.86
442	Luxembourg	2062	55-59	55	5	24.358	23.681	48.039
450	Madagascar	2062	55-59	55	5	1364.061	1419.945	2784.006
454	Malawi	2062	55-59	55	5	957.806	1047.285	2005.091
458	Malaysia	2062	55-59	55	5	1310.257	1263.596	2573.853
462	Maldives	2062	55-59	55	5	16.718	13.879	30.597
466	Mali	2062	55-59	55	5	935.488	963.711	1899.199
470	Malta	2062	55-59	55	5	10.999	10.67	21.669
474	Martinique	2062	55-59	55	5	9.898	10.647	20.545
478	Mauritania	2062	55-59	55	5	218.011	222.22	440.231
480	Mauritius	2062	55-59	55	5	41.233	41.922	83.155
175	Mayotte	2062	55-59	55	5	15.053	15.324	30.377
928	Melanesia	2062	55-59	55	5	493.188	493.468	986.656
484	Mexico	2062	55-59	55	5	4998.563	5118.216	10116.779
954	Micronesia	2062	55-59	55	5	20.029	19.697	39.726
496	Mongolia	2062	55-59	55	5	99.513	108.58	208.093
499	Montenegro	2062	55-59	55	5	18.408	17.074	35.482
504	Morocco	2062	55-59	55	5	1412.093	1345.432	2757.525
508	Mozambique	2062	55-59	55	5	1447.451	1631.403	3078.854
104	Myanmar	2062	55-59	55	5	2055.333	2255.41	4310.743
516	Namibia	2062	55-59	55	5	96.71	107.886	204.596
524	Nepal	2062	55-59	55	5	1263.82	1419.277	2683.097
528	Netherlands	2062	55-59	55	5	533.641	512.706	1046.347
540	New Caledonia	2062	55-59	55	5	11.43	11.159	22.589
554	New Zealand	2062	55-59	55	5	168.197	171.005	339.202
558	Nicaragua	2062	55-59	55	5	266.176	266.077	532.253
562	Niger	2062	55-59	55	5	1233.731	1238.633	2472.364
566	Nigeria	2062	55-59	55	5	8825.582	8966.976	17792.558
807	North Macedonia	2062	55-59	55	5	54.648	52.852	107.5
578	Norway	2062	55-59	55	5	218.277	203.164	421.441
1835	Oceania (excluding Australia and New Zealand)	2062	55-59	55	5	537.596	536.467	1074.063
512	Oman	2062	55-59	55	5	290.426	142.067	432.493
586	Pakistan	2062	55-59	55	5	9923.429	9543.484	19466.913
591	Panama	2062	55-59	55	5	175.573	176.976	352.549
598	Papua New Guinea	2062	55-59	55	5	405.908	407.241	813.149
600	Paraguay	2062	55-59	55	5	274.878	272.862	547.74
604	Peru	2062	55-59	55	5	1115.493	1199.032	2314.525
608	Philippines	2062	55-59	55	5	4545.885	4568.933	9114.818
616	Poland	2062	55-59	55	5	835.769	842.059	1677.828
957	Polynesia	2062	55-59	55	5	24.379	23.302	47.681
620	Portugal	2062	55-59	55	5	273.623	261.624	535.247
630	Puerto Rico	2062	55-59	55	5	102.787	99.441	202.228
634	Qatar	2062	55-59	55	5	197.918	69.834	267.752
410	Republic of Korea	2062	55-59	55	5	1235.929	1141.165	2377.094
498	Republic of Moldova	2062	55-59	55	5	88.562	91.191	179.753
642	Romania	2062	55-59	55	5	468.695	464.945	933.64
643	Russian Federation	2062	55-59	55	5	3321.827	3595.893	6917.72
646	Rwanda	2062	55-59	55	5	604.07	650.716	1254.786
638	Réunion	2062	55-59	55	5	32.113	32.435	64.548
662	Saint Lucia	2062	55-59	55	5	5.534	5.718	11.252
670	Saint Vincent and the Grenadines	2062	55-59	55	5	3.535	3.552	7.087
882	Samoa	2062	55-59	55	5	6.992	6.598	13.59
678	Sao Tome and Principe	2062	55-59	55	5	10.341	10.62	20.961
682	Saudi Arabia	2062	55-59	55	5	1564.349	1175.187	2739.536
686	Senegal	2062	55-59	55	5	779.051	836.607	1615.658
688	Serbia	2062	55-59	55	5	223.094	214.7	437.794
690	Seychelles	2062	55-59	55	5	2.693	2.751	5.444
694	Sierra Leone	2062	55-59	55	5	342.253	351.95	694.203
702	Singapore	2062	55-59	55	5	181.695	164.902	346.597
703	Slovakia	2062	55-59	55	5	130.055	128.997	259.052
705	Slovenia	2062	55-59	55	5	51.485	49.709	101.194
90	Solomon Islands	2062	55-59	55	5	31.021	29.754	60.775
706	Somalia	2062	55-59	55	5	691.217	735.606	1426.823
724	Spain	2062	55-59	55	5	1247.131	1205.31	2452.441
144	Sri Lanka	2062	55-59	55	5	623.059	701.205	1324.264
275	State of Palestine	2062	55-59	55	5	251.899	246.478	498.377
729	Sudan	2062	55-59	55	5	2086.492	2175.374	4261.866
740	Suriname	2062	55-59	55	5	20.958	20.974	41.932
752	Sweden	2062	55-59	55	5	337.544	328.087	665.631
756	Switzerland	2062	55-59	55	5	281.923	279.144	561.067
760	Syrian Arab Republic	2062	55-59	55	5	839.569	840.599	1680.168
762	Tajikistan	2062	55-59	55	5	352.88	364.63	717.51
764	Thailand	2062	55-59	55	5	2006.206	2020.004	4026.21
626	Timor-Leste	2062	55-59	55	5	60.691	61.621	122.312
768	Togo	2062	55-59	55	5	384.615	396.938	781.553
776	Tonga	2062	55-59	55	5	3.844	3.698	7.542
780	Trinidad and Tobago	2062	55-59	55	5	40.016	41.211	81.227
788	Tunisia	2062	55-59	55	5	386.615	363.324	749.939
792	Turkey	2062	55-59	55	5	3054.242	3023.809	6078.051
795	Turkmenistan	2062	55-59	55	5	199.827	216.332	416.159
800	Uganda	2062	55-59	55	5	2257.813	2392.106	4649.919
804	Ukraine	2062	55-59	55	5	918.623	971.38	1890.003
784	United Arab Emirates	2062	55-59	55	5	206.255	179.509	385.764
826	United Kingdom	2062	55-59	55	5	2147.358	2100.607	4247.965
834	United Republic of Tanzania	2062	55-59	55	5	2920.483	3038.966	5959.449
850	United States Virgin Islands	2062	55-59	55	5	2.562	2.473	5.035
840	United States of America	2062	55-59	55	5	11831.614	11811.335	23642.949
858	Uruguay	2062	55-59	55	5	110.081	108.809	218.89
860	Uzbekistan	2062	55-59	55	5	1181.768	1198.573	2380.341
548	Vanuatu	2062	55-59	55	5	15.432	14.852	30.284
862	Venezuela (Bolivarian Republic of)	2062	55-59	55	5	1197.652	1256.105	2453.757
704	Viet Nam	2062	55-59	55	5	2972.573	2904.818	5877.391
887	Yemen	2062	55-59	55	5	1378.929	1419.187	2798.116
894	Zambia	2062	55-59	55	5	893.53	975.502	1869.032
716	Zimbabwe	2062	55-59	55	5	617.109	669.149	1286.258
4	Afghanistan	2061	55-59	55	5	1983.897	1979.552	3963.449
8	Albania	2061	55-59	55	5	78.855	67.099	145.954
12	Algeria	2061	55-59	55	5	1438.642	1400.481	2839.123
24	Angola	2061	55-59	55	5	1455.802	1625.314	3081.116
28	Antigua and Barbuda	2061	55-59	55	5	3.263	3.286	6.549
32	Argentina	2061	55-59	55	5	1670.766	1674.239	3345.005
51	Armenia	2061	55-59	55	5	72.166	71.714	143.88
533	Aruba	2061	55-59	55	5	3.534	3.588	7.122
36	Australia	2061	55-59	55	5	948.297	953.946	1902.243
40	Austria	2061	55-59	55	5	259.199	251.147	510.346
31	Azerbaijan	2061	55-59	55	5	309.52	280.123	589.643
44	Bahamas	2061	55-59	55	5	15.865	16.927	32.792
